index,home_team,away_team,home_coeff,away_coeff,mean_coeff,tvalue_home,tvalue_away,home_team_score,away_team_score,importance,home_team_result
14706,Pakistan,Nepal,0.85,0.85,0.85,50,57,1,1,1,Draw
14707,Tanzania,Malawi,0.85,0.85,0.85,64,113,1,0,1,Win
14708,Uganda,Zimbabwe,0.85,0.85,0.85,109,130,1,0,1,Win
14709,Bhutan,Afghanistan,0.85,0.85,0.85,50,50,1,8,1,Lose
14710,India,Sri Lanka,0.85,0.85,0.85,50,50,3,0,1,Win
14711,Sudan,Rwanda,0.85,0.85,0.85,88,86,1,2,1,Lose
14712,Tanzania,Uganda,0.85,0.85,0.85,64,109,1,3,1,Lose
14713,Afghanistan,Nepal,0.85,0.85,0.85,50,57,1,0,1,Win
14714,India,Maldives,0.85,0.85,0.85,50,50,3,1,1,Win
14715,Rwanda,Uganda,0.85,0.85,0.85,86,109,2,2,1,Draw
14716,Tanzania,Sudan,0.85,0.85,0.85,64,88,0,1,1,Lose
14717,Cuba,Costa Rica,0.85,0.85,0.85,108,136,1,1,1,Draw
14718,India,Afghanistan,0.85,0.85,0.85,50,50,4,0,1,Win
14719,Angola,Cameroon,0.85,0.85,0.85,116,152,1,1,1,Draw
14720,Angola,Zambia,0.85,0.85,0.85,116,121,1,0,1,Win
14721,Chile,Paraguay,1,1,1,187,176,3,2,1,Win
14722,Angola,Namibia,0.85,0.85,0.85,117,79,0,0,1,Draw
14723,Venezuela,Costa Rica,1,0.85,0.925,161,135,0,2,1,Lose
14724,Equatorial Guinea,South Africa,0.85,0.85,0.85,50,148,0,0,1,Draw
14725,Botswana,Zimbabwe,0.85,0.85,0.85,105,102,0,0,1,Draw
14726,Gabon,Burkina Faso,0.85,0.85,0.85,123,138,0,0,1,Draw
14727,Tunisia,Sudan,0.85,0.85,0.85,141,87,3,0,1,Win
14728,Nigeria,Angola,0.85,0.85,0.85,157,117,0,0,1,Draw
14729,Senegal,Sudan,0.85,0.85,0.85,156,87,1,0,1,Win
14730,Tunisia,Côte d'Ivoire,0.85,0.85,0.85,141,184,0,2,1,Lose
14731,Angola,Sierra Leone,0.85,0.85,0.85,117,140,3,1,1,Win
14732,Zambia,Namibia,0.85,0.85,0.85,121,79,0,0,1,Draw
14733,Oman,Congo DR,0.85,0.85,0.85,115,75,2,2,1,Draw
14734,São Tomé and Príncipe,Lesotho,0.85,0.85,0.85,50,53,1,0,2.5,Win
14735,Gabon,Sudan,0.85,0.85,0.85,123,87,0,0,1,Draw
14736,Côte d'Ivoire,Libya,0.85,0.85,0.85,184,137,1,0,1,Win
14737,Kuwait,Uzbekistan,0.85,0.85,0.85,101,125,1,0,1,Win
14738,Bahrain,Sweden,0.85,0.99,0.92,105,183,0,2,1,Lose
14739,Thailand,Norway,0.85,0.99,0.92,76,176,0,1,1,Lose
14740,Equatorial Guinea,Libya,0.85,0.85,0.85,50,137,1,0,3,Win
14741,Senegal,Zambia,0.85,0.85,0.85,157,129,1,2,3,Lose
14742,USA,Venezuela,0.85,1,0.925,167,159,1,0,1,Win
14743,Burkina Faso,Angola,0.85,0.85,0.85,134,115,1,2,3,Lose
14744,Côte d'Ivoire,Sudan,0.85,0.85,0.85,182,80,1,0,3,Win
14745,Lebanon,Iraq,0.85,0.85,0.85,88,127,1,0,1,Win
14746,Lesotho,São Tomé and Príncipe,0.85,0.85,0.85,50,50,0,0,2.5,Draw
14747,Trinidad and Tobago,Finland,1,0.99,0.995,122,115,2,3,1,Lose
14748,Gabon,Niger,0.85,0.85,0.85,109,102,2,0,3,Win
14749,Morocco,Tunisia,0.85,0.85,0.85,139,141,1,2,3,Lose
14750,Ghana,Botswana,0.85,0.85,0.85,174,106,1,0,3,Win
14751,Mali,Guinea,0.85,0.85,0.85,131,121,1,0,3,Win
14752,Equatorial Guinea,Senegal,0.85,0.85,0.85,50,157,2,1,3,Win
14753,Libya,Zambia,0.85,0.85,0.85,137,129,2,2,3,Draw
14754,Mexico,Venezuela,0.85,1,0.925,179,159,3,1,1,Win
14755,Panama,USA,0.85,0.85,0.85,153,167,0,1,1,Lose
14756,Côte d'Ivoire,Burkina Faso,0.85,0.85,0.85,182,134,2,0,3,Win
14757,Sudan,Angola,0.85,0.85,0.85,80,115,2,2,3,Draw
14758,Gabon,Morocco,0.85,0.85,0.85,109,139,3,2,3,Win
14759,Niger,Tunisia,0.85,0.85,0.85,102,141,1,2,3,Lose
14760,Romania,Turkmenistan,0.99,0.85,0.92,145,54,4,0,1,Win
14761,Botswana,Guinea,0.85,0.85,0.85,106,121,1,6,3,Lose
14762,Ghana,Mali,0.85,0.85,0.85,174,131,2,0,3,Win
14763,Equatorial Guinea,Zambia,0.85,0.85,0.85,50,129,0,1,3,Lose
14764,Libya,Senegal,0.85,0.85,0.85,137,157,2,1,3,Win
14765,United Arab Emirates,Uzbekistan,0.85,0.85,0.85,62,133,1,0,1,Win
14766,Côte d'Ivoire,Angola,0.85,0.85,0.85,182,115,2,0,3,Win
14767,Sudan,Burkina Faso,0.85,0.85,0.85,80,134,2,1,3,Win
14768,Gabon,Tunisia,0.85,0.85,0.85,109,141,1,0,3,Win
14769,Niger,Morocco,0.85,0.85,0.85,102,139,0,1,3,Lose
14770,Botswana,Mali,0.85,0.85,0.85,106,131,1,2,3,Lose
14771,Ghana,Guinea,0.85,0.85,0.85,174,121,1,1,3,Draw
14772,Equatorial Guinea,Côte d'Ivoire,0.85,0.85,0.85,50,182,0,3,3,Lose
14773,Zambia,Sudan,0.85,0.85,0.85,129,80,3,0,3,Win
14774,Gabon,Mali,0.85,0.85,0.85,109,131,1,1,3,Lose
14775,Ghana,Tunisia,0.85,0.85,0.85,174,141,2,1,3,Win
14776,Mali,Côte d'Ivoire,0.85,0.85,0.85,131,182,0,1,3,Lose
14777,Zambia,Ghana,0.85,0.85,0.85,129,174,1,0,3,Win
14778,Ghana,Mali,0.85,0.85,0.85,174,131,0,2,3,Lose
14779,Zambia,Côte d'Ivoire,0.85,0.85,0.85,129,182,0,0,3,Win
14780,Liberia,Nigeria,0.85,0.85,0.85,75,144,0,2,1,Lose
14781,Paraguay,Chile,1,1,1,173,188,2,0,1,Win
14782,Korea DPR,Kuwait,0.85,0.85,0.85,94,109,1,1,1,Draw
14783,China PR,Kuwait,0.85,0.85,0.85,124,109,2,0,1,Win
14784,Grenada,Guyana,0.85,1,0.925,67,108,1,2,1,Lose
14785,Jamaica,Cuba,0.85,0.85,0.85,150,84,1,0,1,Win
14786,Paraguay,Guatemala,1,0.85,0.925,173,116,2,1,1,Win
14787,IR Iran,Jordan,0.85,0.85,0.85,153,118,2,2,1,Draw
14788,Oman,India,0.85,0.85,0.85,105,50,5,1,1,Win
14789,Tanzania,Congo DR,0.85,0.85,0.85,61,81,0,0,1,Draw
14790,Jamaica,Cuba,0.85,0.85,0.85,150,84,3,0,1,Win
14791,Japan,Iceland,0.85,0.99,0.92,170,97,3,1,1,Win
14792,Nicaragua,Puerto Rico,0.85,0.85,0.85,56,87,1,0,1,Win
14793,Singapore,Azerbaijan,0.85,0.99,0.92,52,91,2,2,1,Draw
14794,Thailand,Maldives,0.85,0.85,0.85,70,50,3,0,1,Win
14795,United Arab Emirates,Palestine,0.85,0.85,0.85,68,50,3,0,1,Win
14796,Korea Republic,Uzbekistan,0.85,0.85,0.85,166,123,4,2,1,Win
14797,Nicaragua,Puerto Rico,0.85,0.85,0.85,56,87,4,1,1,Win
14798,Egypt,Kenya,0.85,0.85,0.85,139,77,5,0,1,Win
14799,India,Azerbaijan,0.85,0.99,0.92,50,91,0,3,1,Lose
14800,Armenia,Serbia,0.99,0.99,0.99,159,175,0,2,1,Lose
14801,Bosnia and Herzegovina,Brazil,0.99,1,0.995,181,193,1,2,1,Lose
14802,Antigua and Barbuda,Trinidad and Tobago,0.85,1,0.925,110,115,0,4,1,Lose
14803,Armenia,Canada,0.99,0.85,0.92,159,129,3,1,1,Win
14804,Australia,Saudi Arabia,0.85,0.85,0.85,178,111,4,2,2.5,Win
14805,Austria,Finland,0.99,0.99,0.99,129,121,3,1,1,Win
14806,Bahrain,Indonesia,0.85,0.85,0.85,103,54,10,0,2.5,Win
14807,Bolivia,Cuba,1,0.85,0.925,93,84,1,0,1,Win
14808,Burundi,Zimbabwe,0.85,0.85,0.85,57,101,2,1,2.5,Win
14809,Chad,Malawi,0.85,0.85,0.85,59,102,3,2,2.5,Win
14810,Chile,Ghana,1,0.85,0.925,188,177,1,1,1,Draw
14811,China PR,Jordan,0.85,0.85,0.85,124,118,3,1,2.5,Win
14812,Congo,Uganda,0.85,0.85,0.85,70,113,3,1,2.5,Win
14813,Croatia,Sweden,0.99,0.99,0.99,191,182,1,3,1,Lose
14814,Cyprus,Serbia,0.99,0.99,0.99,73,175,0,0,1,Draw
14815,Denmark,Russia,0.99,0.99,0.99,190,187,0,2,1,Lose
14816,Ecuador,Honduras,1,0.85,0.925,160,141,2,0,1,Win
14817,Egypt,Niger,0.85,0.85,0.85,139,89,1,0,1,Win
14818,El Salvador,Estonia,0.85,0.99,0.92,146,146,0,2,1,Lose
14819,England,Netherlands,0.99,0.99,0.99,195,197,2,3,1,Lose
14820,Ethiopia,Benin,0.85,0.85,0.85,63,64,0,0,2.5,Draw
14821,Gambia,Algeria,0.85,0.85,0.85,85,164,1,2,2.5,Lose
14822,Georgia,Albania,0.99,0.99,0.99,119,122,2,1,1,Win
14823,Germany,France,0.99,0.99,0.99,198,183,1,2,1,Lose
14824,Greece,Belgium,0.99,0.99,0.99,186,161,1,1,1,Draw
14825,Guinea-Bissau,Cameroon,0.85,0.85,0.85,50,134,0,1,2.5,Lose
14826,Guyana,Guatemala,1,0.85,0.925,108,116,0,2,1,Lose
14827,Hong Kong,Chinese Taipei,0.85,0.85,0.85,50,50,5,1,1,Win
14828,Hungary,Bulgaria,0.99,0.99,0.99,163,112,1,1,1,Draw
14829,IR Iran,Qatar,0.85,0.85,0.85,153,104,2,2,2.5,Draw
14830,Iraq,Singapore,0.85,0.85,0.85,121,52,7,1,2.5,Win
14831,Republic of Ireland,Czech Republic,0.99,0.99,0.99,180,171,1,1,1,Draw
14832,Israel,Ukraine,0.99,0.99,0.99,165,141,2,3,1,Lose
14833,Italy,USA,0.99,0.85,0.92,192,169,0,1,1,Lose
14834,Côte d'Ivoire,Guinea,0.85,0.85,0.85,185,135,0,0,1,Draw
14835,Japan,Uzbekistan,0.85,0.85,0.85,170,123,0,1,2.5,Lose
14836,Kenya,Togo,0.85,0.85,0.85,77,106,2,1,2.5,Win
14837,Korea Republic,Kuwait,0.85,0.85,0.85,166,109,2,0,2.5,Win
14838,Latvia,Kazakhstan,0.99,0.99,0.99,126,62,0,0,1,Draw
14839,Liberia,Namibia,0.85,0.85,0.85,75,80,1,0,2.5,Win
14840,Luxembourg,North Macedonia,0.99,0.99,0.99,67,99,2,1,1,Win
14841,Madagascar,Cabo Verde,0.85,0.85,0.85,50,131,0,4,2.5,Lose
14842,Malta,Liechtenstein,0.99,0.99,0.99,50,76,2,1,1,Win
14843,Mexico,Colombia,0.85,1,0.925,179,168,0,2,1,Lose
14844,Moldova,Belarus,0.99,0.99,0.99,58,133,0,0,1,Draw
14845,Montenegro,Iceland,0.99,0.99,0.99,149,97,2,1,1,Win
14846,Morocco,Burkina Faso,0.85,0.85,0.85,138,125,2,0,1,Win
14847,New Zealand,Jamaica,0.85,0.85,0.85,80,150,2,3,1,Lose
14848,Northern Ireland,Norway,0.99,0.99,0.99,114,176,0,3,1,Lose
14849,Oman,Thailand,0.85,0.85,0.85,105,70,2,0,2.5,Win
14850,Palestine,Azerbaijan,0.85,0.99,0.92,50,91,2,0,1,Win
14851,Paraguay,Panama,1,0.85,0.925,173,151,1,0,1,Win
14852,Philippines,Malaysia,0.85,0.85,0.85,50,50,1,1,1,Draw
14853,Poland,Portugal,0.99,0.99,0.99,130,194,0,0,1,Draw
14854,Romania,Uruguay,0.99,1,0.995,148,196,1,1,1,Draw
14855,Rwanda,Nigeria,0.85,0.85,0.85,92,144,0,0,2.5,Draw
14856,São Tomé and Príncipe,Sierra Leone,0.85,0.85,0.85,50,136,2,1,2.5,Win
14857,Seychelles,Congo DR,0.85,0.85,0.85,50,81,0,4,2.5,Lose
14858,Slovenia,Scotland,0.99,0.99,0.99,173,152,1,1,1,Draw
14859,South Africa,Senegal,0.85,0.85,0.85,142,132,0,0,1,Draw
14860,Spain,Venezuela,0.99,1,0.995,200,154,5,0,1,Win
14861,Switzerland,Argentina,0.99,1,0.995,184,189,1,3,1,Lose
14862,Tajikistan,Korea DPR,0.85,0.85,0.85,60,94,1,1,2.5,Draw
14863,Tanzania,Mozambique,0.85,0.85,0.85,61,98,1,1,2.5,Draw
14864,Tunisia,Peru,0.85,1,0.925,144,167,1,1,1,Draw
14865,Turkey,Slovakia,0.99,0.99,0.99,175,162,1,2,1,Lose
14866,United Arab Emirates,Lebanon,0.85,0.85,0.85,68,86,4,2,2.5,Win
14867,Wales,Costa Rica,0.99,0.85,0.92,158,137,0,1,1,Lose
14868,Egypt,Congo DR,0.85,0.85,0.85,139,81,0,0,1,Draw
14869,St. Kitts and Nevis,Antigua and Barbuda,0.85,0.85,0.85,83,110,1,0,1,Win
14870,Nepal,Palestine,0.85,0.85,0.85,50,50,0,2,1,Lose
14871,Turkmenistan,Maldives,0.85,0.85,0.85,50,50,3,1,1,Win
14872,India,Tajikistan,0.85,0.85,0.85,50,55,0,2,1,Lose
14873,Korea DPR,Philippines,0.85,0.85,0.85,89,50,2,0,1,Win
14874,Nepal,Maldives,0.85,0.85,0.85,50,50,0,1,1,Lose
14875,Palestine,Turkmenistan,0.85,0.85,0.85,50,50,0,0,1,Draw
14876,Philippines,India,0.85,0.85,0.85,50,50,2,0,1,Win
14877,Tajikistan,Korea DPR,0.85,0.85,0.85,55,89,0,2,1,Lose
14878,Maldives,Palestine,0.85,0.85,0.85,50,50,0,2,1,Lose
14879,Nepal,Turkmenistan,0.85,0.85,0.85,50,50,0,3,1,Lose
14880,Korea DPR,India,0.85,0.85,0.85,89,50,4,0,1,Win
14881,Tajikistan,Philippines,0.85,0.85,0.85,55,50,1,2,1,Lose
14882,Korea DPR,Palestine,0.85,0.85,0.85,89,50,2,0,1,Win
14883,Turkmenistan,Philippines,0.85,0.85,0.85,50,50,2,1,1,Win
14884,Philippines,Palestine,0.85,0.85,0.85,50,50,4,3,1,Win
14885,Turkmenistan,Korea DPR,0.85,0.85,0.85,50,89,1,2,1,Lose
14886,Chile,Peru,1,1,1,186,166,3,1,1,Win
14887,Jamaica,Costa Rica,0.85,0.85,0.85,146,141,0,0,1,Draw
14888,Egypt,Uganda,0.85,0.85,0.85,136,112,2,1,1,Win
14889,Egypt,Chad,0.85,0.85,0.85,136,88,4,0,1,Win
14890,Costa Rica,Honduras,0.85,0.85,0.85,141,139,1,1,1,Draw
14891,Peru,Chile,1,1,1,166,187,0,3,1,Lose
14892,Egypt,Nigeria,0.85,0.85,0.85,145,140,3,2,1,Win
14893,Egypt,Mauritania,0.85,0.85,0.85,145,50,3,0,1,Win
14894,Egypt,Iraq,0.85,0.85,0.85,145,130,0,0,1,Draw
14895,IR Iran,Mauritania,0.85,0.85,0.85,149,50,2,0,1,Win
14896,Guatemala,Paraguay,0.85,1,0.925,118,175,0,1,1,Lose
14897,Malaysia,Sri Lanka,0.85,0.85,0.85,50,50,6,0,1,Win
14898,IR Iran,Mozambique,0.85,0.85,0.85,149,94,3,0,1,Win
14899,Lebanon,Egypt,0.85,0.85,0.85,71,143,1,4,1,Lose
14900,Angola,Zambia,0.85,0.85,0.85,122,160,0,0,1,Draw
14901,Jamaica,Guyana,0.85,1,0.925,149,101,1,0,1,Win
14902,Lebanon,Jordan,0.85,0.85,0.85,71,119,1,2,1,Lose
14903,Egypt,Cameroon,0.85,0.85,0.85,143,136,2,1,1,Win
14904,Panama,Guyana,0.85,1,0.925,148,101,2,0,1,Win
14905,Albania,Qatar,0.99,0.85,0.92,116,116,2,1,1,Win
14906,Egypt,Togo,0.85,0.85,0.85,143,112,3,0,1,Win
14907,Latvia,Poland,0.99,0.99,0.99,126,135,0,1,1,Lose
14908,Botswana,Lesotho,0.85,0.85,0.85,94,50,3,0,1,Win
14909,El Salvador,New Zealand,0.85,0.85,0.85,151,70,2,2,1,Draw
14910,Iraq,Sierra Leone,0.85,0.85,0.85,128,139,1,0,1,Win
14911,Japan,Azerbaijan,0.85,0.99,0.92,170,91,2,0,1,Win
14912,Libya,Rwanda,0.85,0.85,0.85,154,95,2,0,1,Win
14913,Peru,Nigeria,1,0.85,0.925,164,137,1,0,1,Win
14914,Venezuela,Moldova,1,0.99,0.995,157,58,4,0,1,Win
14915,Georgia,Turkey,0.99,0.99,0.99,105,167,1,3,1,Lose
14916,Belgium,Montenegro,0.99,0.99,0.99,156,145,2,2,1,Draw
14917,Costa Rica,Guatemala,0.85,0.85,0.85,141,117,3,2,1,Win
14918,Croatia,Estonia,0.99,0.99,0.99,192,146,3,1,1,Win
14919,Morocco,Senegal,0.85,0.85,0.85,140,123,0,1,1,Lose
14920,Russia,Uruguay,0.99,1,0.995,189,197,1,1,1,Draw
14921,Algeria,Niger,0.85,0.85,0.85,162,78,3,0,1,Win
14922,Burkina Faso,Benin,0.85,0.85,0.85,120,76,2,2,1,Draw
14923,Czech Republic,Israel,0.99,0.99,0.99,174,142,2,1,1,Win
14924,Denmark,Brazil,0.99,1,0.995,190,194,1,3,1,Lose
14925,El Salvador,Moldova,0.85,0.99,0.92,151,58,2,0,1,Win
14926,Finland,Turkey,0.99,0.99,0.99,121,167,3,2,1,Win
14927,Greece,Slovenia,0.99,0.99,0.99,186,172,1,1,1,Draw
14928,Guinea,Cameroon,0.85,0.85,0.85,132,136,1,2,1,Lose
14929,Honduras,New Zealand,0.85,0.85,0.85,138,70,0,1,1,Lose
14930,Republic of Ireland,Bosnia and Herzegovina,0.99,0.99,0.99,182,173,1,0,1,Win
14931,Jordan,Sierra Leone,0.85,0.85,0.85,119,139,4,0,1,Win
14932,Mozambique,Namibia,0.85,0.85,0.85,90,80,0,0,1,Draw
14933,Netherlands,Bulgaria,0.99,0.99,0.99,196,104,1,2,1,Lose
14934,Norway,England,0.99,0.99,0.99,176,193,0,1,1,Lose
14935,Poland,Slovakia,0.99,0.99,0.99,135,166,1,0,1,Win
14936,Portugal,North Macedonia,0.99,0.99,0.99,195,102,0,0,1,Draw
14937,Spain,Serbia,0.99,0.99,0.99,200,168,2,0,1,Win
14938,Switzerland,Germany,0.99,0.99,0.99,182,198,5,3,1,Win
14939,Tanzania,Malawi,0.85,0.85,0.85,55,98,0,0,1,Draw
14940,USA,Scotland,0.85,0.99,0.92,171,152,5,1,1,Win
14941,Albania,IR Iran,0.99,0.85,0.92,116,148,1,0,1,Win
14942,Chad,Libya,0.85,0.85,0.85,85,154,0,1,1,Lose
14943,France,Iceland,0.99,0.99,0.99,184,69,3,2,1,Win
14944,Jamaica,Panama,0.85,0.85,0.85,149,148,0,1,1,Lose
14945,Mexico,Wales,0.85,0.99,0.92,180,159,2,0,1,Win
14946,Oman,Lebanon,0.85,0.85,0.85,108,71,1,1,1,Draw
14947,Tunisia,Rwanda,0.85,0.85,0.85,144,95,5,1,1,Win
14948,Iraq,Botswana,0.85,0.85,0.85,128,94,1,1,1,Draw
14949,Qatar,Palestine,0.85,0.85,0.85,116,50,0,0,1,Draw
14950,Ukraine,Estonia,0.99,0.99,0.99,150,146,4,0,1,Win
14951,Angola,North Macedonia,0.85,0.99,0.92,122,102,0,0,1,Draw
14952,Bulgaria,Turkey,0.99,0.99,0.99,104,167,0,2,1,Lose
14953,Lithuania,Russia,0.99,0.99,0.99,111,189,0,0,1,Draw
14954,Azerbaijan,Andorra,0.99,0.99,0.99,91,50,0,0,1,Draw
14955,Chad,Rwanda,0.85,0.85,0.85,85,95,1,1,1,Draw
14956,Netherlands,Slovakia,0.99,0.99,0.99,196,166,2,0,1,Win
14957,Spain,Korea Republic,0.99,0.85,0.92,200,169,4,1,1,Win
14958,Sweden,Iceland,0.99,0.99,0.99,183,69,3,2,1,Win
14959,Switzerland,Romania,0.99,0.99,0.99,182,155,0,1,1,Lose
14960,USA,Brazil,0.85,1,0.925,171,194,1,4,1,Lose
14961,Armenia,Greece,0.99,0.99,0.99,153,186,0,1,1,Lose
14962,France,Serbia,0.99,0.99,0.99,184,168,2,0,1,Win
14963,Germany,Israel,0.99,0.99,0.99,198,142,2,0,1,Win
14964,Mexico,Bosnia and Herzegovina,0.85,0.99,0.92,180,173,2,1,1,Win
14965,Austria,Ukraine,0.99,0.99,0.99,127,150,3,2,1,Win
14966,Czech Republic,Hungary,0.99,0.99,0.99,174,165,1,2,1,Lose
14967,Egypt,Mozambique,0.85,0.85,0.85,143,90,2,0,2.5,Win
14968,Estonia,Finland,0.99,0.99,0.99,146,121,1,2,1,Lose
14969,Ghana,Lesotho,0.85,0.85,0.85,178,50,7,0,2.5,Win
14970,Guatemala,Costa Rica,0.85,0.85,0.85,117,141,1,0,1,Win
14971,Hong Kong,Singapore,0.85,0.85,0.85,50,50,1,0,1,Win
14972,Italy,Russia,0.99,0.99,0.99,188,189,0,3,1,Lose
14973,Kazakhstan,Kyrgyz Republic,0.99,0.85,0.92,63,50,5,2,1,Win
14974,Latvia,Lithuania,0.99,0.99,0.99,126,111,5,0,1,Win
14975,Malaysia,Philippines,0.85,0.85,0.85,50,52,0,0,1,Draw
14976,Panama,Jamaica,0.85,0.85,0.85,148,149,2,1,1,Win
14977,Puerto Rico,Nicaragua,0.85,0.85,0.85,62,54,3,1,1,Win
14978,Samoa,Tahiti,0.85,0.85,0.85,50,50,1,10,3,Lose
14979,Vanuatu,New Caledonia,0.85,0.85,0.85,50,50,2,5,3,Lose
14980,Algeria,Rwanda,0.85,0.85,0.85,162,95,4,0,2.5,Win
14981,Argentina,Ecuador,1,1,1,191,163,4,0,2.5,Win
14982,Bolivia,Chile,1,1,1,92,187,0,2,2.5,Lose
14983,Burkina Faso,Congo,0.85,0.85,0.85,120,109,0,3,2.5,Lose
14984,Cameroon,Congo DR,0.85,0.85,0.85,136,76,1,0,2.5,Win
14985,Central African Republic,Botswana,0.85,0.85,0.85,77,94,2,0,2.5,Win
14986,Denmark,Australia,0.99,0.85,0.92,190,179,2,0,1,Win
14987,El Salvador,Honduras,0.85,0.85,0.85,151,138,0,3,1,Lose
14988,England,Belgium,0.99,0.99,0.99,193,156,1,0,1,Win
14989,Fiji,New Zealand,0.85,0.85,0.85,50,70,0,1,3,Lose
14990,Gambia,Morocco,0.85,0.85,0.85,87,140,1,1,2.5,Draw
14991,Côte d'Ivoire,Tanzania,0.85,0.85,0.85,185,55,2,0,2.5,Win
14992,Kenya,Malawi,0.85,0.85,0.85,83,98,0,0,2.5,Draw
14993,Luxembourg,Malta,0.99,0.99,0.99,81,50,0,2,1,Lose
14994,Netherlands,Northern Ireland,0.99,0.99,0.99,196,100,6,0,1,Win
14995,Norway,Croatia,0.99,0.99,0.99,176,192,1,1,1,Draw
14996,Poland,Andorra,0.99,0.99,0.99,135,50,4,0,1,Win
14997,Portugal,Turkey,0.99,0.99,0.99,195,167,1,3,1,Lose
14998,Senegal,Liberia,0.85,0.85,0.85,123,88,3,1,2.5,Win
14999,Sierra Leone,Cabo Verde,0.85,0.85,0.85,139,124,2,1,2.5,Win
15000,Solomon Islands,Papua New Guinea,0.85,0.85,0.85,50,50,1,0,3,Win
15001,Sudan,Zambia,0.85,0.85,0.85,87,160,0,3,2.5,Lose
15002,Tunisia,Equatorial Guinea,0.85,0.85,0.85,144,97,3,1,2.5,Win
15003,Uruguay,Venezuela,1,1,1,197,157,1,1,2.5,Draw
15004,Angola,Uganda,0.85,0.85,0.85,122,107,1,1,2.5,Draw
15005,Benin,Mali,0.85,0.85,0.85,76,161,1,0,2.5,Win
15006,Canada,USA,0.85,0.85,0.85,125,171,0,0,1,Draw
15007,Estonia,Lithuania,0.99,0.99,0.99,146,111,1,0,1,Win
15008,Finland,Latvia,0.99,0.99,0.99,121,126,1,1,1,Lose
15009,Japan,Oman,0.85,0.85,0.85,170,108,3,0,2.5,Win
15010,Jordan,Iraq,0.85,0.85,0.85,119,128,1,1,2.5,Draw
15011,Lebanon,Qatar,0.85,0.85,0.85,71,116,0,1,2.5,Lose
15012,Mexico,Brazil,0.85,1,0.925,180,194,2,0,1,Win
15013,Niger,Gabon,0.85,0.85,0.85,78,158,3,0,2.5,Win
15014,Nigeria,Namibia,0.85,0.85,0.85,137,80,1,0,2.5,Win
15015,Peru,Colombia,1,1,1,164,177,0,1,2.5,Lose
15016,Puerto Rico,Nicaragua,0.85,0.85,0.85,62,54,1,1,1,Draw
15017,South Africa,Ethiopia,0.85,0.85,0.85,133,62,1,1,2.5,Draw
15018,Spain,China PR,0.99,0.85,0.92,200,134,1,0,1,Win
15019,Tahiti,New Caledonia,0.85,0.85,0.85,50,50,4,3,3,Win
15020,Togo,Libya,0.85,0.85,0.85,112,154,1,1,2.5,Draw
15021,Uzbekistan,IR Iran,0.85,0.85,0.85,130,148,0,1,2.5,Lose
15022,Vanuatu,Samoa,0.85,0.85,0.85,50,50,5,0,3,Win
15023,Zimbabwe,Guinea,0.85,0.85,0.85,96,132,0,1,2.5,Lose
15024,Hungary,Republic of Ireland,0.99,0.99,0.99,165,182,0,0,1,Draw
15025,Papua New Guinea,New Zealand,0.85,0.85,0.85,50,70,1,2,3,Lose
15026,Solomon Islands,Fiji,0.85,0.85,0.85,50,50,0,0,3,Draw
15027,Armenia,Kazakhstan,0.99,0.99,0.99,153,63,3,0,1,Win
15028,Austria,Romania,0.99,0.99,0.99,127,155,0,0,1,Draw
15029,France,Estonia,0.99,0.99,0.99,184,146,4,0,1,Win
15030,New Caledonia,Samoa,0.85,0.85,0.85,50,50,9,0,3,Win
15031,Philippines,Indonesia,0.85,0.85,0.85,52,50,2,2,1,Draw
15032,Sweden,Serbia,0.99,0.99,0.99,183,168,2,1,1,Win
15033,Tahiti,Vanuatu,0.85,0.85,0.85,50,50,4,1,3,Win
15034,Turkey,Ukraine,0.99,0.99,0.99,167,150,2,0,1,Win
15035,Papua New Guinea,Fiji,0.85,0.85,0.85,50,50,1,1,3,Draw
15036,Solomon Islands,New Zealand,0.85,0.85,0.85,50,100,1,1,3,Draw
15037,Belarus,Lithuania,0.99,0.99,0.99,131,112,1,1,1,Draw
15038,Bahrain,Kuwait,0.85,0.85,0.85,105,113,1,1,1,Draw
15039,China PR,Vietnam,0.85,0.85,0.85,127,102,3,0,1,Win
15040,Costa Rica,El Salvador,0.85,0.85,0.85,135,145,2,2,2.5,Draw
15041,Cuba,Canada,0.85,0.85,0.85,55,123,0,1,2.5,Lose
15042,Honduras,Panama,0.85,0.85,0.85,145,154,0,2,2.5,Lose
15043,Jamaica,Guatemala,0.85,0.85,0.85,140,115,2,1,2.5,Win
15044,Japan,Jordan,0.85,0.85,0.85,177,120,6,0,2.5,Win
15045,Lebanon,Uzbekistan,0.85,0.85,0.85,57,134,1,1,2.5,Draw
15046,Mexico,Guyana,0.85,1,0.925,181,96,3,1,2.5,Win
15047,New Zealand,New Caledonia,0.85,0.85,0.85,100,50,0,2,3,Lose
15048,Oman,Australia,0.85,0.85,0.85,103,176,0,0,2.5,Draw
15049,Poland,Greece,0.99,0.99,0.99,138,185,1,1,3,Draw
15050,Qatar,Korea Republic,0.85,0.85,0.85,109,165,1,4,2.5,Lose
15051,Russia,Czech Republic,0.99,0.99,0.99,187,173,4,1,3,Win
15052,Singapore,Malaysia,0.85,0.85,0.85,50,50,2,2,1,Draw
15053,Solomon Islands,Tahiti,0.85,0.85,0.85,50,50,0,1,3,Lose
15054,USA,Antigua and Barbuda,0.85,0.85,0.85,172,95,3,1,2.5,Win
